,0,1,2,3,4,5,6,7,8,9
0,128.8209060605964,84.10327591051485,114.41046228985144,116.84068960666706,126.46663387725769,49.636505452425645,64.53834845780914,133.39560055585278,81.09554191538726,91.05223734543195
1,109.5796654849558,84.45562654206313,102.97841610071568,117.55478138700947,110.55455282096084,62.39840008294059,75.15140179454238,123.3258731088913,96.20528111952265,93.7793433680977
2,115.86725182426176,100.54067759296738,118.84803856441793,102.46107170215136,89.51978117141883,62.73473377425922,81.0597694019347,113.09458948843515,88.53482907371942,81.53766032895757
3,114.63694082275978,100.85076867820783,117.70127067509053,101.03503883444708,91.38299287759848,59.33055625686389,105.47819443683404,114.36881383580018,78.0727866819628,79.2344969537103
4,104.69918968473854,109.72540119816142,106.12647721572769,101.64031151441903,83.62097050916505,62.06314571227002,107.79194773499128,116.8764947989721,83.43336871624362,80.11868261390292
5,105.17547396282953,100.12368155070752,101.0574542556041,104.57850835945565,86.06810595446186,65.6033071602921,97.92031366814366,121.39664778133348,80.69562026563628,82.45771551937722
6,104.40102129851692,107.46779612032853,115.21059386310735,112.65043101006265,80.47747742494774,67.18835752042057,103.53498318518133,116.0680785999668,60.811702622048735,80.34439263499257
7,83.36767264239762,102.83101998309985,118.91941253395696,112.24949265255479,78.16055668759688,76.23638532358466,99.5510967694038,113.37015919889379,63.11533138358977,87.59497501653676
8,82.17858791515036,99.13148435622233,126.59126360121938,113.38916500425542,78.93044076143308,79.73781446884797,96.30096619326893,111.463179829411,62.855525460034436,88.01084178126227
9,80.17172956684087,97.17421072922399,129.76478390577722,107.4789368530775,81.12240763118864,73.14223427897397,94.40107303876334,107.45154127676567,64.35913184865144,88.2925840071058
